location_id,location_type,state,district,city,area,latitude,longitude,address_label,synthetic_flag
LOC-002537,Transit,Gujarat,District-38,City-18,Area-076,33.117802,72.553859,Synthetic Location 2537,true
LOC-002538,Hotel,Gujarat,District-38,City-27,Area-073,12.656099,74.608996,Synthetic Location 2538,true
LOC-002539,Hotel,Rajasthan,District-01,City-19,Area-012,33.781879,96.293774,Synthetic Location 2539,true
LOC-002540,Office,Rajasthan,District-01,City-04,Area-014,24.063324,81.278545,Synthetic Location 2540,true
LOC-002541,Hotel,Rajasthan,District-01,City-30,Area-126,16.72782,72.991303,Synthetic Location 2541,true
LOC-002542,Public,Karnataka,District-22,City-14,Area-117,12.735951,79.671233,Synthetic Location 2542,true
LOC-002543,Commercial,Karnataka,District-22,City-23,Area-081,14.968964,93.628369,Synthetic Location 2543,true
LOC-002544,Transit,Karnataka,District-22,City-12,Area-015,28.779977,82.416619,Synthetic Location 2544,true
LOC-002545,Commercial,Karnataka,District-23,City-20,Area-106,26.660099,93.620583,Synthetic Location 2545,true
LOC-002546,Office,Karnataka,District-23,City-02,Area-007,21.359021,91.30909,Synthetic Location 2546,true
LOC-002547,Transit,Gujarat,District-20,City-26,Area-145,24.686382,71.6192,Synthetic Location 2547,true
LOC-002548,Hotel,Gujarat,District-20,City-13,Area-109,12.192936,74.512511,Synthetic Location 2548,true
LOC-002549,Transit,Rajasthan,District-07,City-28,Area-082,15.982512,77.541814,Synthetic Location 2549,true
LOC-002550,Public,Rajasthan,District-07,City-19,Area-038,30.097349,91.158363,Synthetic Location 2550,true
LOC-002551,Road,Rajasthan,District-07,City-29,Area-080,24.169115,68.257518,Synthetic Location 2551,true
LOC-002552,Warehouse,Rajasthan,District-07,City-14,Area-070,19.920649,78.699111,Synthetic Location 2552,true
LOC-002553,Hotel,Kerala,District-22,City-18,Area-017,29.116024,86.438397,Synthetic Location 2553,true
LOC-002554,Warehouse,Kerala,District-22,City-22,Area-005,19.923029,84.942823,Synthetic Location 2554,true
LOC-002555,Commercial,Kerala,District-22,City-30,Area-033,28.70683,93.694049,Synthetic Location 2555,true
LOC-002556,Residence,Gujarat,District-02,City-21,Area-070,18.069698,87.98148,Synthetic Location 2556,true
LOC-002557,Road,Gujarat,District-02,City-10,Area-139,20.695052,72.077626,Synthetic Location 2557,true
LOC-002558,Transit,Gujarat,District-02,City-01,Area-073,9.653159,71.568305,Synthetic Location 2558,true
LOC-002559,Public,Gujarat,District-02,City-17,Area-026,14.311275,93.382778,Synthetic Location 2559,true
LOC-002560,Public,Gujarat,District-20,City-12,Area-105,30.678668,69.111146,Synthetic Location 2560,true
LOC-002561,Residence,Gujarat,District-20,City-13,Area-108,23.899145,87.633185,Synthetic Location 2561,true
LOC-002562,Road,Gujarat,District-20,City-14,Area-147,9.886208,94.15693,Synthetic Location 2562,true
LOC-002563,Warehouse,Gujarat,District-20,City-16,Area-046,22.203188,91.136939,Synthetic Location 2563,true
LOC-002564,Public,West Bengal,District-08,City-10,Area-020,10.959857,74.473767,Synthetic Location 2564,true
LOC-002565,Warehouse,West Bengal,District-08,City-30,Area-003,15.68661,68.575565,Synthetic Location 2565,true
LOC-002566,Office,West Bengal,District-08,City-10,Area-128,8.25427,89.424935,Synthetic Location 2566,true
LOC-002567,Office,West Bengal,District-08,City-10,Area-108,8.838776,73.675417,Synthetic Location 2567,true
LOC-002568,Road,Rajasthan,District-07,City-20,Area-131,27.695993,71.256617,Synthetic Location 2568,true
LOC-002569,Warehouse,Rajasthan,District-07,City-25,Area-137,18.924136,90.223514,Synthetic Location 2569,true
LOC-002570,Road,Gujarat,District-17,City-04,Area-088,26.953615,95.798413,Synthetic Location 2570,true
LOC-002571,Road,Gujarat,District-17,City-21,Area-059,14.942072,83.323762,Synthetic Location 2571,true
LOC-002572,Financial,Gujarat,District-17,City-01,Area-124,22.996834,85.966158,Synthetic Location 2572,true
LOC-002573,Financial,Gujarat,District-17,City-30,Area-034,12.779173,80.655306,Synthetic Location 2573,true
LOC-002574,Hotel,Delhi,District-35,City-15,Area-124,12.087434,89.898943,Synthetic Location 2574,true
LOC-002575,Office,Delhi,District-35,City-25,Area-120,9.888236,86.634287,Synthetic Location 2575,true
LOC-002576,Commercial,Delhi,District-35,City-27,Area-105,33.505327,89.896133,Synthetic Location 2576,true
LOC-002577,Commercial,Delhi,District-35,City-05,Area-134,25.625908,90.2378,Synthetic Location 2577,true
LOC-002578,Transit,Maharashtra,District-25,City-24,Area-016,13.09785,90.210139,Synthetic Location 2578,true
LOC-002579,Hotel,Maharashtra,District-25,City-05,Area-107,19.711751,72.140499,Synthetic Location 2579,true
LOC-002580,Hotel,West Bengal,District-06,City-28,Area-006,11.447888,72.055167,Synthetic Location 2580,true
LOC-002581,Commercial,West Bengal,District-06,City-26,Area-093,19.835168,73.452469,Synthetic Location 2581,true
LOC-002582,Residence,West Bengal,District-06,City-06,Area-114,11.748749,76.810524,Synthetic Location 2582,true
LOC-002583,Digital,Uttar Pradesh,District-38,City-08,Area-049,29.844932,73.253609,Synthetic Location 2583,true
LOC-002584,Financial,Uttar Pradesh,District-38,City-23,Area-037,10.135519,79.59193,Synthetic Location 2584,true
LOC-002585,Road,Uttar Pradesh,District-38,City-25,Area-093,31.874378,80.48075,Synthetic Location 2585,true
LOC-002586,Digital,Uttar Pradesh,District-38,City-08,Area-073,19.967246,79.960706,Synthetic Location 2586,true
LOC-002587,Road,Karnataka,District-11,City-30,Area-009,23.86046,87.598402,Synthetic Location 2587,true
LOC-002588,Residence,Karnataka,District-11,City-27,Area-124,18.66973,76.220541,Synthetic Location 2588,true
LOC-002589,Office,Karnataka,District-11,City-16,Area-016,8.608807,71.78883,Synthetic Location 2589,true
LOC-002590,Transit,Maharashtra,District-06,City-10,Area-023,28.717606,95.688368,Synthetic Location 2590,true
LOC-002591,Road,Maharashtra,District-06,City-06,Area-098,25.834838,81.50345,Synthetic Location 2591,true
LOC-002592,Residence,Maharashtra,District-06,City-07,Area-125,27.061997,75.513061,Synthetic Location 2592,true
LOC-002593,Public,Maharashtra,District-06,City-12,Area-137,30.57685,81.984657,Synthetic Location 2593,true
LOC-002594,Transit,Telangana,District-40,City-26,Area-073,27.432528,88.731958,Synthetic Location 2594,true
LOC-002595,Residence,Telangana,District-40,City-27,Area-067,29.21366,69.638702,Synthetic Location 2595,true
LOC-002596,Financial,Telangana,District-36,City-05,Area-075,32.725452,84.379288,Synthetic Location 2596,true
LOC-002597,Digital,Telangana,District-36,City-05,Area-062,27.559614,72.141097,Synthetic Location 2597,true
LOC-002598,Residence,Telangana,District-36,City-23,Area-023,13.619027,78.038937,Synthetic Location 2598,true
LOC-002599,Residence,Telangana,District-16,City-20,Area-119,29.049356,96.090734,Synthetic Location 2599,true
LOC-002600,Digital,Telangana,District-16,City-22,Area-112,21.67345,77.426369,Synthetic Location 2600,true
LOC-002601,Public,Telangana,District-16,City-21,Area-108,18.36398,71.9308,Synthetic Location 2601,true
LOC-002602,Transit,Maharashtra,District-24,City-08,Area-131,17.265871,84.491208,Synthetic Location 2602,true
LOC-002603,Hotel,Maharashtra,District-24,City-03,Area-030,20.225829,95.214419,Synthetic Location 2603,true
LOC-002604,Public,Maharashtra,District-24,City-08,Area-013,16.20814,73.555928,Synthetic Location 2604,true
LOC-002605,Public,Maharashtra,District-07,City-02,Area-087,31.051318,86.360323,Synthetic Location 2605,true
LOC-002606,Warehouse,Maharashtra,District-07,City-30,Area-030,9.876836,68.842667,Synthetic Location 2606,true
LOC-002607,Warehouse,Maharashtra,District-07,City-23,Area-103,27.3134,81.236666,Synthetic Location 2607,true
LOC-002608,Commercial,Maharashtra,District-07,City-08,Area-113,18.330973,75.319469,Synthetic Location 2608,true
LOC-002609,Office,Maharashtra,District-08,City-22,Area-024,23.079833,86.163089,Synthetic Location 2609,true
LOC-002610,Public,Maharashtra,District-08,City-28,Area-115,23.637664,74.678028,Synthetic Location 2610,true
LOC-002611,Digital,Maharashtra,District-08,City-14,Area-104,28.014945,86.229622,Synthetic Location 2611,true
LOC-002612,Warehouse,Maharashtra,District-08,City-07,Area-002,9.453184,80.169081,Synthetic Location 2612,true
LOC-002613,Digital,Maharashtra,District-10,City-17,Area-099,32.711038,87.560306,Synthetic Location 2613,true
LOC-002614,Commercial,Maharashtra,District-10,City-11,Area-146,16.254007,68.616002,Synthetic Location 2614,true
LOC-002615,Office,Maharashtra,District-10,City-23,Area-038,18.14528,77.746315,Synthetic Location 2615,true
LOC-002616,Residence,Maharashtra,District-10,City-04,Area-118,14.525007,94.985824,Synthetic Location 2616,true
LOC-002617,Financial,Rajasthan,District-26,City-23,Area-079,18.125102,91.874969,Synthetic Location 2617,true
LOC-002618,Road,Rajasthan,District-26,City-03,Area-007,33.187114,91.346838,Synthetic Location 2618,true
LOC-002619,Office,Rajasthan,District-26,City-21,Area-062,24.192523,77.895786,Synthetic Location 2619,true
LOC-002620,Hotel,Rajasthan,District-26,City-07,Area-129,24.181751,78.113518,Synthetic Location 2620,true
LOC-002621,Warehouse,Uttar Pradesh,District-33,City-17,Area-135,14.900105,90.859117,Synthetic Location 2621,true
LOC-002622,Commercial,Uttar Pradesh,District-33,City-10,Area-007,12.035213,81.615895,Synthetic Location 2622,true
LOC-002623,Public,Uttar Pradesh,District-33,City-19,Area-039,26.362461,86.809941,Synthetic Location 2623,true
LOC-002624,Transit,Uttar Pradesh,District-33,City-10,Area-128,14.593115,74.134261,Synthetic Location 2624,true
LOC-002625,Commercial,Gujarat,District-24,City-28,Area-093,27.466042,72.912062,Synthetic Location 2625,true
LOC-002626,Residence,Gujarat,District-24,City-12,Area-064,33.873037,80.523197,Synthetic Location 2626,true
LOC-002627,Transit,Rajasthan,District-14,City-20,Area-052,30.03214,92.194157,Synthetic Location 2627,true
LOC-002628,Public,Rajasthan,District-14,City-28,Area-097,30.764397,75.083895,Synthetic Location 2628,true
LOC-002629,Residence,Rajasthan,District-30,City-11,Area-136,25.673425,93.603462,Synthetic Location 2629,true
LOC-002630,Warehouse,Rajasthan,District-30,City-18,Area-017,9.944091,87.615501,Synthetic Location 2630,true
LOC-002631,Residence,Rajasthan,District-30,City-02,Area-047,13.571414,74.7674,Synthetic Location 2631,true
LOC-002632,Public,Rajasthan,District-30,City-11,Area-135,27.397042,78.388153,Synthetic Location 2632,true
LOC-002633,Warehouse,Rajasthan,District-35,City-25,Area-066,29.115319,71.418228,Synthetic Location 2633,true
LOC-002634,Road,Rajasthan,District-35,City-16,Area-078,21.929272,92.173134,Synthetic Location 2634,true
LOC-002635,Public,Rajasthan,District-35,City-26,Area-070,12.447407,80.272063,Synthetic Location 2635,true
LOC-002636,Residence,Rajasthan,District-35,City-13,Area-065,30.263131,82.97103,Synthetic Location 2636,true
LOC-002637,Commercial,Kerala,District-25,City-20,Area-042,31.67579,84.685231,Synthetic Location 2637,true
LOC-002638,Office,Kerala,District-25,City-04,Area-024,18.121465,78.441067,Synthetic Location 2638,true
LOC-002639,Warehouse,Rajasthan,District-34,City-04,Area-063,18.84719,90.268577,Synthetic Location 2639,true
LOC-002640,Digital,Rajasthan,District-34,City-13,Area-005,28.40139,89.027593,Synthetic Location 2640,true
LOC-002641,Warehouse,Karnataka,District-04,City-01,Area-086,21.074488,94.378999,Synthetic Location 2641,true
LOC-002642,Digital,Karnataka,District-04,City-03,Area-064,24.429899,94.474004,Synthetic Location 2642,true
LOC-002643,Commercial,Karnataka,District-04,City-04,Area-147,30.802846,91.119737,Synthetic Location 2643,true
LOC-002644,Residence,Maharashtra,District-03,City-28,Area-129,26.122458,68.85195,Synthetic Location 2644,true
LOC-002645,Commercial,Maharashtra,District-03,City-25,Area-077,10.886946,80.50588,Synthetic Location 2645,true
LOC-002646,Digital,Maharashtra,District-03,City-16,Area-080,11.663855,74.416986,Synthetic Location 2646,true
LOC-002647,Transit,Delhi,District-21,City-17,Area-125,12.439117,87.654773,Synthetic Location 2647,true
LOC-002648,Transit,Delhi,District-21,City-04,Area-007,32.654788,76.753388,Synthetic Location 2648,true
LOC-002649,Digital,Delhi,District-21,City-11,Area-044,10.608404,87.979222,Synthetic Location 2649,true
LOC-002650,Office,Delhi,District-21,City-13,Area-024,13.359031,84.558941,Synthetic Location 2650,true
LOC-002651,Public,Karnataka,District-21,City-02,Area-069,10.091546,89.084345,Synthetic Location 2651,true
LOC-002652,Office,Karnataka,District-21,City-25,Area-079,32.146787,76.001937,Synthetic Location 2652,true
LOC-002653,Office,Karnataka,District-21,City-24,Area-043,8.724477,96.410882,Synthetic Location 2653,true
LOC-002654,Commercial,Karnataka,District-21,City-25,Area-004,13.363325,90.890636,Synthetic Location 2654,true
LOC-002655,Road,Gujarat,District-24,City-24,Area-036,10.54055,80.532786,Synthetic Location 2655,true
LOC-002656,Road,Gujarat,District-24,City-27,Area-068,9.133821,75.790926,Synthetic Location 2656,true
LOC-002657,Warehouse,Rajasthan,District-33,City-18,Area-077,9.918945,70.237027,Synthetic Location 2657,true
LOC-002658,Residence,Rajasthan,District-33,City-22,Area-021,22.75226,83.24045,Synthetic Location 2658,true
LOC-002659,Warehouse,Rajasthan,District-33,City-11,Area-118,17.464175,94.569531,Synthetic Location 2659,true
LOC-002660,Financial,Rajasthan,District-33,City-05,Area-145,25.649552,71.504591,Synthetic Location 2660,true
LOC-002661,Residence,Tamil Nadu,District-07,City-08,Area-124,23.113198,74.89719,Synthetic Location 2661,true
LOC-002662,Hotel,Tamil Nadu,District-07,City-28,Area-095,26.62153,83.162709,Synthetic Location 2662,true
LOC-002663,Road,Delhi,District-18,City-24,Area-010,18.639043,72.963036,Synthetic Location 2663,true
LOC-002664,Commercial,Delhi,District-18,City-19,Area-022,24.863578,78.362352,Synthetic Location 2664,true
LOC-002665,Transit,Gujarat,District-17,City-06,Area-109,12.088893,89.598443,Synthetic Location 2665,true
LOC-002666,Financial,Gujarat,District-17,City-06,Area-141,9.92047,85.217081,Synthetic Location 2666,true
LOC-002667,Public,Gujarat,District-17,City-25,Area-109,20.545699,84.529992,Synthetic Location 2667,true
LOC-002668,Public,Gujarat,District-17,City-03,Area-039,12.825073,87.757201,Synthetic Location 2668,true
LOC-002669,Hotel,Karnataka,District-07,City-22,Area-128,12.31949,83.20849,Synthetic Location 2669,true
LOC-002670,Office,Karnataka,District-07,City-27,Area-081,21.95667,95.916089,Synthetic Location 2670,true
LOC-002671,Road,Karnataka,District-07,City-05,Area-017,23.609446,71.479185,Synthetic Location 2671,true
LOC-002672,Financial,West Bengal,District-14,City-05,Area-007,26.627617,89.101542,Synthetic Location 2672,true
LOC-002673,Digital,West Bengal,District-14,City-23,Area-119,24.887405,72.431332,Synthetic Location 2673,true
LOC-002674,Public,West Bengal,District-14,City-11,Area-001,8.935852,79.20275,Synthetic Location 2674,true
LOC-002675,Transit,Delhi,District-16,City-11,Area-003,10.511225,73.665998,Synthetic Location 2675,true
LOC-002676,Office,Delhi,District-16,City-11,Area-048,12.142476,81.437639,Synthetic Location 2676,true
LOC-002677,Commercial,Tamil Nadu,District-38,City-15,Area-140,10.54477,69.725367,Synthetic Location 2677,true
LOC-002678,Digital,Tamil Nadu,District-38,City-24,Area-041,24.532159,88.723943,Synthetic Location 2678,true
LOC-002679,Commercial,Tamil Nadu,District-38,City-01,Area-107,22.610495,74.281645,Synthetic Location 2679,true
LOC-002680,Financial,Tamil Nadu,District-38,City-10,Area-063,20.1245,91.633034,Synthetic Location 2680,true
LOC-002681,Transit,Karnataka,District-14,City-07,Area-012,14.24891,82.424612,Synthetic Location 2681,true
LOC-002682,Commercial,Karnataka,District-14,City-12,Area-047,33.662001,72.913855,Synthetic Location 2682,true
LOC-002683,Office,Karnataka,District-14,City-20,Area-111,33.06211,90.105279,Synthetic Location 2683,true
LOC-002684,Road,Karnataka,District-14,City-22,Area-064,13.916762,86.386716,Synthetic Location 2684,true
LOC-002685,Commercial,Kerala,District-14,City-03,Area-006,22.646236,74.045771,Synthetic Location 2685,true
LOC-002686,Public,Kerala,District-14,City-28,Area-123,21.025312,79.227552,Synthetic Location 2686,true
LOC-002687,Warehouse,Uttar Pradesh,District-19,City-18,Area-136,33.671368,75.532658,Synthetic Location 2687,true
LOC-002688,Office,Uttar Pradesh,District-19,City-02,Area-030,18.095007,83.802358,Synthetic Location 2688,true
LOC-002689,Financial,Uttar Pradesh,District-19,City-22,Area-001,10.236969,88.988431,Synthetic Location 2689,true
LOC-002690,Road,Uttar Pradesh,District-19,City-03,Area-002,33.240759,92.871212,Synthetic Location 2690,true
LOC-002691,Public,Maharashtra,District-20,City-21,Area-023,30.302475,85.564681,Synthetic Location 2691,true
LOC-002692,Residence,Maharashtra,District-20,City-13,Area-055,19.597145,84.320884,Synthetic Location 2692,true
LOC-002693,Public,Maharashtra,District-20,City-03,Area-113,28.276548,89.340288,Synthetic Location 2693,true
LOC-002694,Commercial,Rajasthan,District-09,City-23,Area-071,19.486682,95.61033,Synthetic Location 2694,true
LOC-002695,Road,Rajasthan,District-09,City-25,Area-041,27.153149,82.552955,Synthetic Location 2695,true
LOC-002696,Warehouse,Rajasthan,District-09,City-06,Area-104,13.692224,84.980724,Synthetic Location 2696,true
LOC-002697,Digital,Maharashtra,District-34,City-22,Area-041,22.55529,69.454888,Synthetic Location 2697,true
